Sample,BEAT,hz1,idx1,noize1,avg1,thresh1,cur1,sd1,is_beat1,hz2,idx2,noize2,avg2,thresh2,cur2,sd2,is_beat2,hz3,idx3,noize3,avg3,thresh3,cur3,sd3,is_beat3
1725,55,60,6,6.01,41.87,146.56,130.02,95.01,0,75,7,7.84,64.32,225.13,29.68,99.85,0,95,9,3.61,26.95,94.33,8.09,57.09,0
1726,55,60,6,6.02,42.24,147.85,79.35,95.48,0,75,7,7.85,63.96,223.87,21.37,99.70,0,95,9,3.61,27.01,94.54,18.04,57.13,0
1727,55,60,6,6.02,42.70,149.46,65.43,95.89,0,75,7,7.86,63.58,222.53,24.54,99.48,0,95,9,3.62,27.19,95.16,33.65,57.28,0
1728,55,60,6,6.03,42.77,149.68,19.52,95.92,0,75,7,7.87,63.46,222.10,53.78,99.37,0,95,9,3.62,27.35,95.74,31.46,57.41,0
1729,55,60,6,6.03,42.88,150.08,22.15,95.98,0,75,7,7.87,63.39,221.87,58.00,99.30,0,95,9,3.62,27.31,95.57,11.38,57.38,0
1730,55,60,6,6.03,42.87,150.05,18.87,95.97,0,75,7,7.88,63.39,221.87,56.91,99.30,0,95,9,3.63,27.26,95.41,8.45,57.36,0
1731,55,60,6,6.04,42.97,150.41,32.25,96.04,0,75,7,7.89,63.55,222.41,65.50,99.42,0,95,9,3.63,27.19,95.15,10.66,57.32,0
1732,55,60,6,6.04,42.96,150.35,19.67,96.03,0,75,7,7.90,63.75,223.14,72.85,99.61,0,95,9,3.63,27.04,94.65,12.05,57.20,0
1733,55,60,6,6.05,42.87,150.03,8.10,95.99,0,75,7,7.91,63.79,223.28,71.57,99.66,0,95,9,3.64,27.02,94.58,11.59,57.19,0
1734,55,60,6,6.05,42.89,150.12,11.28,96.00,0,75,7,7.91,63.74,223.10,64.61,99.60,0,95,9,3.64,27.09,94.82,18.13,57.23,0
1735,55,60,6,6.06,42.90,150.14,12.27,96.00,0,75,7,7.92,63.63,222.72,56.39,99.49,0,95,9,3.64,27.20,95.19,20.27,57.29,0
1736,55,60,6,6.06,42.93,150.24,13.65,96.02,0,75,7,7.93,63.44,222.04,43.98,99.34,0,95,9,3.65,27.23,95.32,14.17,57.31,0
1737,55,60,6,6.07,42.95,150.31,15.06,96.02,0,75,7,7.94,63.25,221.36,39.51,99.21,0,95,9,3.65,27.33,95.67,24.08,57.38,0
1738,55,60,6,6.07,43.01,150.54,18.54,96.06,0,75,7,7.95,63.22,221.26,51.66,99.19,0,95,9,3.65,27.29,95.50,17.93,57.34,0
1739,55,60,6,6.08,43.03,150.59,10.90,96.06,0,75,7,7.95,63.40,221.91,59.48,99.29,0,95,9,3.66,27.17,95.10,6.83,57.27,0
1740,55,60,6,6.08,43.03,150.61,9.61,96.06,0,75,7,7.96,63.65,222.77,61.18,99.42,0,95,9,3.66,26.96,94.37,6.87,57.11,0
1741,55,60,6,6.09,42.98,150.43,10.35,96.04,0,75,7,7.97,63.70,222.94,61.92,99.46,0,95,9,3.66,26.26,91.91,9.14,55.79,0
1742,55,60,6,6.09,42.52,148.82,8.68,95.62,0,75,7,7.98,63.10,220.86,61.22,98.28,0,95,9,3.66,25.28,88.49,9.42,53.29,0
1743,55,60,6,6.10,41.55,145.41,11.48,94.09,0,75,7,7.98,62.08,217.28,52.43,95.65,0,95,9,3.67,24.72,86.50,19.90,52.10,0
1744,55,60,6,6.10,40.08,140.28,8.60,90.94,0,75,7,7.99,61.14,214.00,38.65,93.70,0,95,9,3.67,24.59,86.08,23.40,51.96,0
1745,55,60,6,6.10,38.69,135.43,8.54,88.01,0,75,7,8.00,60.83,212.89,25.49,93.54,0,95,9,3.67,24.70,86.45,21.19,52.02,0
1746,55,60,6,6.11,37.78,132.23,7.81,86.60,0,75,7,8.01,60.96,213.35,42.44,93.56,0,95,9,3.67,25.24,88.33,74.48,52.87,0
1747,56,60,6,6.11,37.50,131.25,33.79,86.24,0,75,7,8.01,61.48,215.17,87.05,93.98,0,95,9,3.68,25.94,90.77,110.71,54.60,1
1748,56,60,6,6.11,37.73,132.06,83.65,86.62,0,75,7,8.02,62.31,218.08,140.91,95.49,0,95,9,3.68,26.44,92.54,99.48,55.83,1
1749,56,60,6,6.12,38.99,136.45,164.51,89.09,1,75,7,8.03,62.94,220.30,141.78,96.87,0,95,9,3.68,26.51,92.78,37.42,55.91,0
1750,56,60,6,6.12,40.14,140.50,177.81,91.75,1,75,7,8.04,63.09,220.83,85.19,97.08,0,95,9,3.69,26.49,92.73,8.78,55.91,0
1751,56,60,6,6.12,40.87,143.06,119.59,92.95,0,75,7,8.04,62.85,219.96,27.57,96.98,0,95,9,3.69,26.45,92.58,3.71,55.89,0
1752,56,60,6,6.13,41.16,144.08,71.06,93.30,0,75,7,8.05,62.42,218.47,11.63,96.85,0,95,9,3.69,26.37,92.31,1.20,55.87,0
1753,56,60,6,6.13,41.35,144.72,41.16,93.45,0,75,7,8.06,61.87,216.53,4.89,96.66,0,95,9,3.70,26.29,92.00,0.93,55.84,0
1754,56,60,6,6.14,41.47,145.13,27.03,93.51,0,75,7,8.07,61.33,214.66,3.81,96.50,0,95,9,3.70,26.22,91.76,2.29,55.82,0
1755,56,60,6,6.14,41.50,145.26,15.02,93.53,0,75,7,8.07,60.88,213.09,9.37,96.35,0,95,9,3.70,26.08,91.29,0.57,55.76,0
1756,56,60,6,6.15,41.62,145.68,28.36,93.60,0,75,7,8.08,60.49,211.72,7.45,96.28,0,95,9,3.70,25.96,90.86,0.97,55.71,0
1757,56,60,6,6.15,41.73,146.06,26.70,93.67,0,75,7,8.09,60.21,210.73,5.43,96.29,0,95,9,3.71,25.87,90.55,1.82,55.68,0
1758,56,60,6,6.15,41.72,146.02,15.30,93.66,0,75,7,8.09,59.89,209.63,4.11,96.29,0,95,9,3.71,25.69,89.91,0.79,55.58,0
1759,56,60,6,6.16,41.63,145.71,3.69,93.63,0,75,7,8.10,59.42,207.96,1.18,96.19,0,95,9,3.71,25.59,89.58,0.37,55.54,0
1760,56,60,6,6.16,41.57,145.49,0.94,93.61,0,75,7,8.11,58.90,206.13,0.55,96.03,0,95,9,3.71,25.52,89.34,0.26,55.52,0
1761,56,60,6,6.17,41.49,145.20,0.68,93.58,0,75,7,8.11,58.38,204.31,0.40,95.87,0,95,9,3.72,25.47,89.15,0.05,55.51,0
1762,56,60,6,6.17,41.41,144.94,0.53,93.56,0,75,7,8.12,57.85,202.49,0.34,95.69,0,95,9,3.72,25.40,88.89,0.03,55.49,0
1763,56,60,6,6.17,41.31,144.60,0.39,93.53,0,75,7,8.13,57.37,200.79,0.16,95.56,0,95,9,3.72,25.31,88.60,0.18,55.46,0
1764,56,60,6,6.18,41.23,144.31,0.38,93.50,0,75,7,8.13,56.95,199.31,0.21,95.47,0,95,9,3.72,25.13,87.95,0.24,55.36,0
1765,56,60,6,6.18,41.17,144.08,0.28,93.48,0,75,7,8.14,56.62,198.16,0.21,95.45,0,95,9,3.73,24.99,87.47,0.14,55.29,0
1766,56,60,6,6.19,41.02,143.58,0.01,93.43,0,75,7,8.15,56.30,197.06,0.08,95.43,0,95,9,3.73,24.78,86.75,0.08,55.17,0
1767,56,60,6,6.19,40.88,143.06,0.06,93.37,0,75,7,8.15,55.83,195.42,0.06,95.28,0,95,9,3.73,24.12,84.43,0.09,54.13,0
1768,56,60,6,6.20,40.41,141.43,0.06,93.00,0,75,7,8.16,54.86,192.02,0.08,94.18,0,95,9,3.73,23.21,81.22,0.15,52.16,0
1769,56,60,6,6.20,39.49,138.20,0.67,91.76,0,75,7,8.16,53.65,187.79,0.89,92.28,0,95,9,3.74,22.57,78.99,1.39,51.12,0
1770,56,60,6,6.20,38.20,133.71,3.46,89.36,0,75,7,8.17,52.71,184.48,1.38,91.15,0,95,9,3.74,22.30,78.06,1.76,50.89,0
1771,56,60,6,6.21,37.00,129.51,9.92,87.04,0,75,7,8.17,52.47,183.65,9.09,91.09,0,95,9,3.74,22.42,78.46,23.54,50.98,0
1772,57,60,6,6.21,36.19,126.66,10.19,85.83,0,75,7,8.18,52.58,184.03,48.43,91.17,0,95,9,3.74,23.16,81.06,101.87,52.56,1
1773,57,60,6,6.21,35.95,125.81,35.42,85.51,0,75,7,8.18,53.09,185.82,102.35,91.91,0,95,9,3.74,24.19,84.67,147.34,55.60,1
1774,57,60,6,6.21,36.28,126.98,94.95,86.10,0,75,7,8.19,53.96,188.85,159.69,93.92,0,95,9,3.75,24.96,87.36,135.20,57.87,1
1775,57,60,6,6.22,37.64,131.73,178.39,88.98,1,75,7,8.19,54.59,191.08,151.10,95.46,0,95,9,3.75,25.16,88.06,59.26,58.20,0
1776,57,60,6,6.22,38.92,136.20,190.08,92.02,1,75,7,8.20,54.77,191.69,93.69,95.75,0,95,9,3.75,25.17,88.09,13.55,58.20,0
1777,57,60,6,6.22,39.87,139.55,141.96,93.74,1,75,7,8.20,54.67,191.33,54.54,95.63,0,95,9,3.75,25.21,88.25,16.13,58.23,0
1778,57,60,6,6.23,39.99,139.96,50.49,93.86,0,75,7,8.21,54.26,189.90,21.93,95.29,0,95,9,3.76,25.33,88.64,27.03,58.33,0
1779,57,60,6,6.23,40.15,140.52,42.28,94.00,0,75,7,8.21,53.84,188.44,25.47,94.90,0,95,9,3.76,25.43,89.02,25.38,58.41,0
1780,57,60,6,6.24,40.52,141.81,55.27,94.31,0,75,7,8.22,53.58,187.54,37.33,94.65,0,95,9,3.76,25.50,89.26,16.45,58.45,0
1781,57,60,6,6.24,40.49,141.71,4.57,94.30,0,75,7,8.22,53.47,187.16,50.53,94.53,0,95,9,3.76,25.46,89.12,12.20,58.43,0
1782,57,60,6,6.24,40.68,142.39,37.73,94.44,0,75,7,8.23,53.37,186.79,44.93,94.43,0,95,9,3.77,25.45,89.06,16.31,58.41,0
1783,57,60,6,6.25,40.81,142.84,31.70,94.53,0,75,7,8.23,53.25,186.37,29.92,94.35,0,95,9,3.77,25.61,89.65,37.28,58.59,0
1784,57,60,6,6.25,40.75,142.62,11.53,94.50,0,75,7,8.24,52.95,185.32,9.45,94.24,0,95,9,3.77,25.89,90.62,61.19,59.02,0
1785,57,60,6,6.26,40.75,142.62,21.54,94.49,0,75,7,8.24,52.54,183.89,11.47,93.98,0,95,9,3.78,26.21,91.72,57.29,59.44,0
1786,57,60,6,6.26,41.00,143.50,40.51,94.67,0,75,7,8.25,52.01,182.04,5.07,93.63,0,95,9,3.78,26.44,92.54,39.67,59.67,0
1787,57,60,6,6.26,41.46,145.09,68.96,95.12,0,75,7,8.25,51.61,180.64,18.79,93.31,0,95,9,3.78,26.49,92.72,15.02,59.70,0
1788,57,60,6,6.27,42.08,147.28,88.61,95.84,0,75,7,8.26,51.35,179.72,35.08,93.05,0,95,9,3.78,26.49,92.71,6.56,59.69,0
1789,57,60,6,6.27,42.77,149.68,97.13,96.67,0,75,7,8.26,51.34,179.70,61.84,93.04,0,95,9,3.79,26.41,92.42,2.04,59.66,0
1790,57,60,6,6.28,43.39,151.86,88.92,97.37,0,75,7,8.27,51.67,180.83,95.07,93.54,0,95,9,3.79,26.25,91.86,5.65,59.55,0
1791,57,60,6,6.28,44.02,154.06,86.64,98.05,0,75,7,8.27,52.14,182.49,100.19,94.23,0,95,9,3.79,26.08,91.29,5.84,59.44,0
1792,57,60,6,6.29,44.67,156.35,90.70,98.77,0,75,7,8.28,52.54,183.87,81.58,94.67,0,95,9,3.80,25.86,90.51,6.39,59.25,0
1793,57,60,6,6.29,45.07,157.73,65.46,99.13,0,75,7,8.28,52.47,183.66,50.44,94.60,0,95,9,3.80,25.35,88.71,34.37,58.10,0
1794,57,60,6,6.30,44.85,156.98,24.59,98.94,0,75,7,8.29,51.87,181.53,40.70,93.61,0,95,9,3.80,24.65,86.26,46.84,55.97,0
1795,57,60,6,6.30,43.88,153.57,15.47,97.39,0,75,7,8.29,50.65,177.28,32.83,90.69,0,95,9,3.80,24.27,84.95,44.23,55.07,0
1796,57,60,6,6.31,42.52,148.83,27.16,94.27,0,75,7,8.30,49.56,173.45,22.15,88.48,0,95,9,3.80,24.18,84.64,27.10,54.96,0
1797,57,60,6,6.31,41.13,143.97,25.37,90.96,0,75,7,8.30,48.93,171.27,8.95,87.87,0,95,9,3.81,24.17,84.61,8.51,54.96,0
1798,57,60,6,6.31,40.35,141.23,23.76,89.68,0,75,7,8.30,48.94,171.28,28.43,87.87,0,95,9,3.81,24.64,86.23,61.97,55.55,0
1799,58,60,6,6.32,40.10,140.36,39.07,89.35,0,75,7,8.31,49.62,173.68,105.58,88.80,0,95,9,3.81,25.61,89.63,128.91,57.85,1
1800,58,60,6,6.32,40.37,141.28,98.15,89.84,0,75,7,8.31,50.69,177.43,167.03,91.21,0,95,9,3.81,26.41,92.45,116.75,59.64,1
1801,58,60,6,6.32,41.44,145.04,168.54,92.21,1,75,7,8.32,51.68,180.89,175.89,93.71,0,95,9,3.82,26.79,93.78,60.92,60.15,0
1802,58,60,6,6.33,42.95,150.31,199.06,95.54,1,75,7,8.32,52.01,182.03,94.71,94.21,0,95,9,3.82,26.82,93.85,10.72,60.16,0
1803,58,60,6,6.33,43.97,153.90,152.05,97.43,0,75,7,8.33,51.96,181.85,38.63,94.17,0,95,9,3.82,26.76,93.67,7.26,60.13,0
1804,58,60,6,6.34,44.51,155.78,92.81,98.12,0,75,7,8.33,51.74,181.07,21.99,94.03,0,95,9,3.83,26.73,93.54,12.92,60.10,0
1805,58,60,6,6.34,44.90,157.14,63.62,98.47,0,75,7,8.33,51.48,180.18,25.11,93.83,0,95,9,3.83,26.89,94.13,33.33,60.25,0
1806,58,60,6,6.35,45.13,157.95,33.03,98.58,0,75,7,8.34,51.40,179.92,47.87,93.76,0,95,9,3.83,27.09,94.82,38.10,60.44,0
1807,58,60,6,6.35,45.23,158.30,16.70,98.62,0,75,7,8.34,51.42,179.98,59.95,93.78,0,95,9,3.83,27.16,95.06,22.34,60.49,0
1808,58,60,6,6.36,45.38,158.84,25.89,98.69,0,75,7,8.35,51.39,179.85,54.92,93.74,0,95,9,3.84,27.08,94.79,4.33,60.46,0
1809,58,60,6,6.36,45.55,159.44,30.02,98.78,0,75,7,8.35,51.40,179.89,61.14,93.75,0,95,9,3.84,27.04,94.65,9.18,60.44,0
1810,58,60,6,6.37,45.73,160.07,28.79,98.86,0,75,7,8.36,51.50,180.23,69.95,93.88,0,95,9,3.84,27.04,94.66,10.91,60.44,0
1811,58,60,6,6.37,45.77,160.20,6.87,98.87,0,75,7,8.36,51.60,180.59,70.56,94.01,0,95,9,3.85,27.05,94.67,12.09,60.44,0
1812,58,60,6,6.38,45.68,159.86,10.12,98.83,0,75,7,8.37,51.67,180.83,66.82,94.10,0,95,9,3.85,26.98,94.44,14.04,60.39,0
1813,58,60,6,6.38,45.53,159.34,13.36,98.74,0,75,7,8.37,51.83,181.39,64.55,94.27,0,95,9,3.85,26.92,94.23,17.25,60.34,0
1814,58,60,6,6.39,45.50,159.24,18.89,98.73,0,75,7,8.38,52.07,182.25,53.49,94.43,0,95,9,3.86,26.89,94.12,11.20,60.32,0
1815,58,60,6,6.39,45.58,159.52,17.37,98.76,0,75,7,8.38,52.37,183.30,44.75,94.55,0,95,9,3.86,27.07,94.73,25.94,60.43,0
1816,58,60,6,6.40,45.76,160.15,22.74,98.82,0,75,7,8.39,52.85,184.97,59.81,94.77,0,95,9,3.86,27.22,95.27,20.20,60.51,0
1817,58,60,6,6.40,45.88,160.57,16.73,98.86,0,75,7,8.39,53.40,186.91,71.07,95.10,0,95,9,3.86,27.27,95.45,10.03,60.53,0
1818,58,60,6,6.41,45.92,160.71,10.55,98.87,0,75,7,8.40,53.89,188.62,73.61,95.47,0,95,9,3.87,27.11,94.87,10.50,60.40,0
1819,58,60,6,6.41,45.91,160.70,10.92,98.87,0,75,7,8.40,54.15,189.51,72.09,95.73,0,95,9,3.87,26.48,92.70,9.03,59.38,0
1820,58,60,6,6.42,45.56,159.46,9.81,98.60,0,75,7,8.41,53.78,188.21,69.44,95.02,0,95,9,3.87,25.52,89.34,9.49,57.13,0
1821,58,60,6,6.42,44.71,156.47,13.40,97.41,0,75,7,8.41,52.91,185.17,59.79,92.84,0,95,9,3.87,24.90,87.17,20.25,55.84,0
1822,58,60,6,6.43,43.30,151.55,9.23,94.56,0,75,7,8.42,52.02,182.07,46.94,90.84,0,95,9,3.88,24.79,86.77,30.12,55.68,0
1823,58,60,6,6.43,41.87,146.56,10.26,91.53,0,75,7,8.42,51.70,180.95,33.12,90.51,0,95,9,3.88,24.85,86.97,14.01,55.71,0
1824,58,60,6,6.44,40.89,143.10,9.12,89.95,0,75,7,8.42,51.80,181.30,42.84,90.57,0,95,9,3.88,25.40,88.90,76.94,56.57,0
1825,59,60,6,6.44,40.52,141.83,34.53,89.46,0,75,7,8.43,52.35,183.21,90.56,91.18,0,95,9,3.88,26.27,91.94,125.15,58.67,1
1826,59,60,6,6.44,40.75,142.63,87.43,89.85,0,75,7,8.43,53.31,186.58,152.83,93.11,0,95,9,3.89,26.94,94.29,120.64,60.40,1
1827,59,60,6,6.45,42.03,147.11,178.37,92.59,1,75,7,8.44,54.17,189.61,165.49,95.22,0,95,9,3.89,27.08,94.78,51.03,60.61,0
1828,59,60,6,6.45,43.42,151.96,198.58,95.84,1,75,7,8.44,54.51,190.80,105.02,95.80,0,95,9,3.89,27.07,94.74,13.23,60.60,0
1829,59,60,6,6.46,44.50,155.75,158.96,97.89,1,75,7,8.45,54.43,190.51,46.56,95.72,0,95,9,3.90,27.04,94.64,5.31,60.59,0
1830,59,60,6,6.46,44.89,157.10,81.74,98.37,0,75,7,8.45,54.09,189.31,21.59,95.47,0,95,9,3.90,27.07,94.73,14.84,60.60,0
1831,59,60,6,6.47,45.22,158.26,62.84,98.68,0,75,7,8.46,53.70,187.94,24.02,95.13,0,95,9,3.90,27.21,95.25,29.76,60.72,0
1832,59,60,6,6.47,45.45,159.06,40.09,98.83,0,75,7,8.46,53.50,187.23,45.18,94.91,0,95,9,3.90,27.44,96.03,37.58,60.92,0
1833,59,60,6,6.48,45.54,159.38,21.89,98.87,0,75,7,8.47,53.46,187.11,60.94,94.86,0,95,9,3.91,27.44,96.03,16.40,60.92,0
1834,59,60,6,6.48,45.66,159.81,29.56,98.94,0,75,7,8.47,53.44,187.06,55.19,94.85,0,95,9,3.91,27.34,95.70,5.52,60.87,0
1835,59,60,6,6.49,45.76,160.14,26.72,98.99,0,75,7,8.48,53.59,187.56,58.29,94.98,0,95,9,3.91,27.34,95.70,10.11,60.87,0
1836,59,60,6,6.49,45.80,160.31,23.79,99.01,0,75,7,8.48,53.83,188.40,71.18,95.23,0,95,9,3.92,27.24,95.34,11.33,60.80,0
1837,59,60,6,6.50,45.69,159.92,5.74,98.97,0,75,7,8.49,53.95,188.84,71.62,95.39,0,95,9,3.92,27.17,95.11,11.06,60.75,0
1838,59,60,6,6.50,45.73,160.04,12.27,98.98,0,75,7,8.49,53.96,188.87,65.59,95.40,0,95,9,3.92,27.24,95.33,15.84,60.79,0
1839,59,60,6,6.51,45.74,160.08,11.65,98.99,0,75,7,8.50,53.93,188.76,60.28,95.36,0,95,9,3.92,27.33,95.67,19.55,60.85,0
1840,59,60,6,6.51,45.75,160.13,12.75,98.99,0,75,7,8.50,53.79,188.27,46.60,95.22,0,95,9,3.93,27.35,95.72,10.10,60.85,0
1841,59,60,6,6.52,45.80,160.30,15.61,99.01,0,75,7,8.51,53.65,187.76,42.58,95.08,0,95,9,3.93,27.47,96.15,25.46,60.94,0
1842,59,60,6,6.52,45.89,160.63,21.00,99.05,0,75,7,8.51,53.69,187.91,59.05,95.12,0,95,9,3.93,27.48,96.17,23.25,60.94,0
1843,59,60,6,6.52,45.94,160.80,13.70,99.07,0,75,7,8.52,53.90,188.66,68.22,95.34,0,95,9,3.94,27.34,95.69,9.39,60.85,0
1844,59,60,6,6.53,45.94,160.78,9.44,99.06,0,75,7,8.52,54.25,189.89,71.48,95.65,0,95,9,3.94,27.23,95.32,9.57,60.77,0
1845,59,60,6,6.53,45.93,160.77,12.31,99.06,0,75,7,8.53,54.44,190.55,71.09,95.87,0,95,9,3.94,26.62,93.19,9.36,59.79,0
1846,59,60,6,6.54,45.68,159.87,10.02,98.90,0,75,7,8.53,54.19,189.66,68.24,95.43,0,95,9,3.94,25.69,89.90,9.43,57.65,0
1847,59,60,6,6.54,44.85,156.96,15.40,97.72,0,75,7,8.54,53.27,186.46,56.68,93.16,0,95,9,3.95,25.06,87.71,18.15,56.39,0
1848,59,60,6,6.55,43.53,152.34,17.54,94.99,0,75,7,8.54,52.31,183.10,37.19,91.11,0,95,9,3.95,24.97,87.40,32.43,56.26,0
1849,59,60,6,6.55,42.05,147.18,10.94,91.76,0,75,7,8.55,51.68,180.88,13.99,90.45,0,95,9,3.95,25.08,87.78,24.74,56.34,0
1850,59,60,6,6.56,41.11,143.89,12.52,90.25,0,75,7,8.55,51.60,180.59,19.47,90.43,0,95,9,3.95,25.56,89.47,68.62,57.03,0
1851,60,60,6,6.56,40.77,142.69,36.51,89.79,0,75,7,8.56,51.95,181.84,65.91,90.71,0,95,9,3.96,26.32,92.11,112.42,58.71,1
1852,60,60,6,6.56,40.89,143.10,80.00,89.98,0,75,7,8.56,52.82,184.87,132.60,92.15,0,95,9,3.96,26.90,94.17,107.00,60.08,1
1853,60,60,6,6.57,42.08,147.27,168.60,92.44,1,75,7,8.57,53.69,187.90,162.21,94.21,0,95,9,3.96,27.02,94.57,45.82,60.24,0
1854,60,60,6,6.57,43.46,152.10,194.57,95.58,1,75,7,8.57,54.23,189.79,125.32,95.25,0,95,9,3.96,27.07,94.74,17.33,60.27,0
1855,60,60,6,6.58,44.42,155.47,139.25,97.19,0,75,7,8.58,54.19,189.68,52.98,95.21,0,95,9,3.97,27.07,94.75,9.12,60.27,0
1856,60,60,6,6.58,44.82,156.85,81.54,97.68,0,75,7,8.58,53.81,188.32,17.10,94.95,0,95,9,3.97,27.12,94.92,16.70,60.30,0
1857,60,60,6,6.59,45.18,158.14,65.51,98.03,0,75,7,8.59,53.31,186.57,10.36,94.59,0,95,9,3.97,27.26,95.41,29.38,60.41,0
1858,60,60,6,6.59,45.46,159.09,42.27,98.19,0,75,7,8.59,52.98,185.42,30.34,94.28,0,95,9,3.98,27.45,96.08,35.44,60.58,0
1859,60,60,6,6.60,45.50,159.25,17.02,98.21,0,75,7,8.59,52.83,184.92,46.83,94.13,0,95,9,3.98,27.44,96.04,17.01,60.57,0
1860,60,60,6,6.60,45.60,159.60,24.48,98.26,0,75,7,8.60,52.74,184.59,44.50,94.04,0,95,9,3.98,27.33,95.64,5.82,60.51,0
1861,60,60,6,6.61,45.72,160.04,29.39,98.33,0,75,7,8.60,52.81,184.84,53.12,94.10,0,95,9,3.98,27.31,95.59,12.44,60.50,0
1862,60,60,6,6.61,45.82,160.38,27.16,98.38,0,75,7,8.61,53.08,185.78,72.91,94.39,0,95,9,3.99,27.24,95.35,15.37,60.45,0
1863,60,60,6,6.61,45.77,160.18,11.58,98.36,0,75,7,8.61,53.28,186.47,76.48,94.64,0,95,9,3.99,27.18,95.14,10.48,60.41,0
1864,60,60,6,6.62,45.79,160.27,14.08,98.37,0,75,7,8.62,53.37,186.81,71.45,94.77,0,95,9,3.99,27.22,95.26,11.12,60.42,0
1865,60,60,6,6.62,45.81,160.35,12.53,98.37,0,75,7,8.62,53.38,186.84,62.34,94.78,0,95,9,4.00,27.33,95.65,20.96,60.49,0
1866,60,60,6,6.63,45.85,160.48,15.08,98.39,0,75,7,8.63,53.27,186.46,48.32,94.66,0,95,9,4.00,27.37,95.81,14.80,60.52,0
1867,60,60,6,6.63,45.90,160.65,14.60,98.41,0,75,7,8.63,53.09,185.80,37.62,94.49,0,95,9,4.00,27.48,96.20,23.12,60.59,0
1868,60,60,6,6.64,45.96,160.87,19.39,98.43,0,75,7,8.64,53.07,185.75,50.65,94.48,0,95,9,4.00,27.51,96.27,22.55,60.61,0
1869,60,60,6,6.64,45.99,160.98,12.36,98.44,0,75,7,8.64,53.24,186.35,60.17,94.64,0,95,9,4.01,27.39,95.88,9.31,60.53,0
1870,60,60,6,6.65,45.99,160.98,8.73,98.44,0,75,7,8.65,53.55,187.44,64.32,94.88,0,95,9,4.01,27.29,95.51,7.99,60.47,0
1871,60,60,6,6.65,46.02,161.09,11.54,98.45,0,75,7,8.65,53.73,188.07,64.95,95.06,0,95,9,4.01,26.75,93.64,7.69,59.70,0
1872,60,60,6,6.66,45.82,160.37,8.24,98.34,0,75,7,8.66,53.53,187.36,61.70,94.76,0,95,9,4.02,25.94,90.78,8.57,58.05,0
1873,60,60,6,6.66,45.25,158.36,11.77,97.74,0,75,7,8.66,52.85,184.96,55.16,93.32,0,95,9,4.02,25.26,88.42,15.45,56.70,0
1874,60,60,6,6.67,43.99,153.96,7.53,95.49,0,75,7,8.66,52.09,182.30,46.80,91.77,0,95,9,4.02,25.17,88.09,25.40,56.59,0
1875,60,60,6,6.67,42.64,149.23,8.73,92.81,0,75,7,8.67,51.68,180.89,34.71,91.28,0,95,9,4.02,25.22,88.27,15.41,56.62,0
1876,60,60,6,6.68,41.74,146.08,7.05,91.53,0,75,7,8.67,51.77,181.19,38.24,91.32,0,95,9,4.02,25.72,90.00,65.53,57.26,0
1877,61,60,6,6.68,41.41,144.95,30.81,91.14,0,75,7,8.68,52.31,183.10,80.01,91.79,0,95,9,4.03,26.66,93.32,119.53,59.22,1
1878,61,60,6,6.68,41.71,145.99,78.14,91.55,0,75,7,8.68,53.43,187.02,144.68,93.52,0,95,9,4.03,27.67,96.84,126.93,61.34,1
1879,61,60,6,6.69,42.84,149.94,168.34,93.92,1,75,7,8.69,54.83,191.91,178.61,96.19,0,95,9,4.03,28.15,98.53,62.54,61.89,0
1880,61,60,6,6.69,44.35,155.21,203.30,97.32,1,75,7,8.69,55.75,195.14,124.57,97.37,0,95,9,4.04,28.30,99.06,19.58,61.96,0
1881,61,60,6,6.70,45.36,158.77,155.40,99.23,0,75,7,8.70,56.04,196.14,43.24,97.45,0,95,9,4.04,28.35,99.22,6.52,61.97,0
1882,61,60,6,6.70,45.90,160.66,94.01,99.92,0,75,7,8.70,56.17,196.58,21.32,97.44,0,95,9,4.04,28.36,99.25,3.03,61.97,0
1883,61,60,6,6.71,46.29,162.03,64.30,100.27,0,75,7,8.71,56.31,197.08,21.77,97.44,0,95,9,4.05,28.43,99.51,9.85,62.00,0
1884,61,60,6,6.71,46.71,163.48,55.68,100.55,0,75,7,8.71,56.63,198.20,41.47,97.48,0,95,9,4.05,28.56,99.95,16.24,62.05,0
1885,61,60,6,6.72,46.81,163.83,13.30,100.58,0,75,7,8.72,57.06,199.73,54.91,97.61,0,95,9,4.05,28.64,100.22,10.04,62.07,0
1886,61,60,6,6.72,46.97,164.38,20.31,100.63,0,75,7,8.72,57.44,201.04,47.46,97.67,0,95,9,4.05,28.72,100.51,10.36,62.09,0
1887,61,60,6,6.73,47.15,165.01,23.13,100.69,0,75,7,8.73,57.79,202.28,44.39,97.71,0,95,9,4.06,28.83,100.90,13.91,62.13,0
1888,61,60,6,6.73,47.34,165.68,24.42,100.76,0,75,7,8.74,58.22,203.76,53.18,97.80,0,95,9,4.06,28.95,101.32,15.28,62.18,0
1889,61,60,6,6.74,47.39,165.85,6.18,100.77,0,75,7,8.74,58.69,205.40,58.73,97.93,0,95,9,4.06,29.06,101.72,14.36,62.22,0
1890,61,60,6,6.74,47.42,165.99,5.20,100.77,0,75,7,8.75,59.15,207.03,58.54,98.04,0,95,9,4.07,29.17,102.08,12.93,62.25,0
1891,61,60,6,6.75,47.47,166.16,6.24,100.78,0,75,7,8.75,59.62,208.68,58.81,98.15,0,95,9,4.07,29.27,102.45,13.45,62.28,0
